Location,FloorAreaSqm,LotSizeSqm,Bedrooms,Bathrooms,ParkingSpaces,YearBuilt,PropertyAge,Condition,PropertyType,NeighborhoodRating,DistanceToCBDKm,Price
Iloilo,271.0,198.0,0,2.0,4,1997,29,Needs Repair,House & Lot,9,5.708379709497094,36642533.326817326
Bacolod,222.0,268.0,1,4.0,0,1974,52,Good,Condo,3,8.442955300438307,31052462.16336184
Metro Manila,75.0,365.0,5,3.0,1,1998,28,Good,Townhouse,8,11.35368372334895,48985158.908323996
Iloilo,301.0,258.0,4,5.0,4,1974,52,New,Condo,3,6.592420941733825,49956790.990744054
Davao,158.0,315.0,2,3.0,0,1996,30,Good,House & Lot,4,6.486942416111919,41430874.4940392
Iloilo,113.0,611.0,4,4.0,2,2009,17,Good,House & Lot,7,0.1,45139809.57834601
General Santos,103.0,648.0,4,1.0,2,1983,43,Good,Condo,6,11.238407103538107,31716394.963948835
Metro Manila,442.0,4.0,3,5.0,4,1982,44,New,House & Lot,4,3.824612677099756,114250028.02978042
General Santos,64.0,302.0,3,1.0,4,1974,52,Good,Condo,9,12.482739429378654,18954343.575682066
Baguio,363.0,677.0,0,2.0,4,2005,21,Good,House & Lot,5,15.898639687125174,89896653.38196744
Cagayan de Oro,,424.0,1,5.0,1,1994,32,Good,House & Lot,9,6.872509839841968,58118100.967222236
Baguio,33.0,164.0,3,5.0,2,1989,37,Needs Repair,Condo,3,1.8601323154046465,16558115.683621412
Davao,273.0,474.0,0,3.0,3,1951,75,New,House & Lot,4,7.899808321482211,71697217.89697564
Cagayan de Oro,268.0,115.0,3,3.0,4,1958,68,New,Condo,5,10.092211988111831,35011408.73892115
Bacolod,174.0,17.0,0,1.0,0,1950,76,Good,House & Lot,7,6.106879992519675,20619628.341049086
Cebu,306.0,505.0,5,5.0,4,2014,12,Good,Townhouse,6,4.615769543724056,72041422.11582519
Bacolod,195.0,412.0,0,1.0,1,2014,12,Good,Condo,4,11.381193264184482,33817657.78886046
Cagayan de Oro,209.0,605.0,0,1.0,0,1955,71,Good,House & Lot,7,10.985469648165171,43432017.760546975
,205.0,275.0,4,3.0,3,1953,73,Good,House & Lot,10,5.922262158037054,52595970.77136431
General Santos,364.0,683.0,1,1.0,3,2009,17,Good,House & Lot,4,0.1,58629326.65115579
Bacolod,292.0,337.0,2,1.0,0,1989,37,Good,House & Lot,5,10.738269112276715,44363707.13604706
Davao,182.0,590.0,2,4.0,0,1973,53,Needs Repair,House & Lot,6,3.3960368393517406,49857390.98800982
Metro Manila,418.0,80.0,1,4.0,4,1996,30,,House & Lot,8,9.286046452221854,99042972.4129641
Bacolod,364.0,77.0,5,2.0,4,1967,59,Good,Condo,4,8.906943390074222,38998703.633705154
Cebu,421.0,626.0,4,4.0,0,1965,61,Good,Condo,4,0.1,91555814.39157854
Cagayan de Oro,334.0,667.0,1,4.0,4,1977,49,Good,House & Lot,4,8.486490106469441,59992330.6717745
Iloilo,188.0,753.0,4,2.0,4,2018,8,,Condo,7,11.087195152246732,52358085.201453984
Baguio,352.0,259.0,4,4.0,4,2008,18,Needs Repair,House & Lot,3,11.822914491862921,59051191.15421773
Cebu,161.0,17.0,3,3.0,1,1964,62,New,Condo,8,8.704194506577876,32515793.16965829
Bacolod,136.0,783.0,4,5.0,2,1992,34,Good,House & Lot,6,0.1,50581006.243110575
Cebu,213.0,481.0,6,1.0,4,2017,9,New,House & Lot,5,15.662486373119824,77928129.78713241
Baguio,436.0,197.0,3,2.0,4,2022,4,Good,Condo,9,10.466136005255482,70304882.33307876
Cagayan de Oro,264.0,611.0,2,2.0,3,2007,19,New,Condo,9,0.7800840237771354,54478307.18034465
General Santos,184.0,723.0,3,2.0,0,1959,67,Needs Repair,Condo,9,3.2734217590503594,33826480.67069573
General Santos,218.0,227.0,5,5.0,0,1968,58,Good,Townhouse,10,9.387345255767125,28046646.01717004
General Santos,145.0,615.0,4,4.0,1,1966,60,New,House & Lot,4,12.078705159789534,43126847.749602705
Iloilo,303.0,630.0,0,3.0,0,1961,65,Good,House & Lot,9,5.07222286191379,62560463.587527774
Cebu,170.0,401.0,3,3.0,0,1963,63,Good,House & Lot,4,12.95315244427445,52044165.9024493
Cagayan de Oro,258.0,505.0,5,5.0,0,1974,52,Good,Condo,5,0.1,42918798.54791685
Cagayan de Oro,179.0,215.0,1,3.0,3,1992,34,Good,Condo,7,1.7452459334372765,26506723.307378024
General Santos,157.0,743.0,6,2.0,2,1980,46,Good,Condo,8,0.1,41157776.27121822
Bacolod,437.0,786.0,5,1.0,2,1981,45,Good,Condo,7,2.6155691427818404,69972460.55487747
Cebu,168.0,784.0,5,2.0,4,1968,58,Good,House & Lot,7,17.048463107264567,78328444.12479639
Iloilo,50.0,,0,4.0,2,1961,65,Needs Repair,House & Lot,6,20.346813407512414,27982543.714570563
Baguio,182.0,33.0,4,3.0,2,2025,1,Good,Townhouse,7,9.407542809382656,31236352.443885587
Cagayan de Oro,248.0,293.0,3,3.0,1,1995,31,New,House & Lot,6,4.169424756388673,45949412.49536569
Baguio,60.0,355.0,4,3.0,2,1967,59,Good,House & Lot,6,6.670160594894339,35571809.560663536
Davao,151.0,767.0,5,5.0,0,2011,15,New,Condo,7,10.840039344998132,68953231.20691729
Metro Manila,91.0,437.0,2,5.0,2,2013,13,Good,House & Lot,7,0.1,65634791.1403853
Cagayan de Oro,235.0,428.0,3,1.0,4,2023,3,Good,Townhouse,5,4.565004944112771,37753727.99667342
Cagayan de Oro,330.0,117.0,4,1.0,2,1962,64,Good,House & Lot,4,16.609358446701492,38435132.65804397
Metro Manila,436.0,634.0,5,2.0,1,1998,28,New,House & Lot,5,1.7257395840298244,168372305.8919898
Baguio,187.0,269.0,5,,3,2024,2,Good,House & Lot,6,3.5058506044307425,51810403.800057806
Baguio,391.0,73.0,2,3.0,4,2011,15,Good,House & Lot,4,8.079161935888642,64227270.61553076
Baguio,112.0,790.0,6,5.0,2,1967,59,Good,Townhouse,4,9.698853557028254,56633346.173175216
General Santos,355.0,152.0,0,4.0,1,2017,9,Good,House & Lot,10,4.249975722803167,40839585.64670912
Cebu,261.0,12.0,3,3.0,3,1982,44,Good,Condo,5,8.461786299511733,40358991.69144129
Davao,346.0,62.0,4,2.0,0,1987,39,Good,Condo,8,11.647637202436638,48449246.80574799
Cebu,344.0,362.0,0,2.0,4,1992,34,Good,House & Lot,4,19.768710942581883,73766390.09097591
Cebu,248.0,82.0,3,1.0,1,2008,18,New,Condo,10,7.242533723391315,50302050.59747402
General Santos,130.0,674.0,4,3.0,1,1959,67,New,Townhouse,4,7.752216107956624,37431472.87675901
General Santos,246.0,409.0,4,2.0,3,1990,36,Good,House & Lot,6,17.164714075877065,39783986.347039066
Metro Manila,375.0,259.0,0,2.0,0,2012,14,Good,House & Lot,9,4.705004850211428,101953870.21181618
Bacolod,437.0,2.0,1,1.0,1,1991,35,Good,Condo,4,0.1,40121956.99364684
Cebu,418.0,383.0,1,4.0,0,1970,56,New,House & Lot,7,9.501493853953775,100534787.25501056
Cebu,98.0,121.0,4,5.0,1,1954,72,New,House & Lot,9,14.45705015052749,35236921.78295238
Davao,276.0,782.0,2,3.0,2,1991,35,Good,Condo,3,10.166282811198112,70925501.12645712
Cebu,64.0,232.0,4,3.0,0,2003,23,Good,House & Lot,3,7.417906054716525,29911445.017387852
Baguio,307.0,379.0,5,5.0,1,1991,35,Good,Condo,9,0.1,65414067.97525573
General Santos,446.0,14.0,5,3.0,3,2024,2,New,Condo,5,7.649784528389761,45689188.90212063
Iloilo,42.0,104.0,1,4.0,4,1995,31,New,Condo,10,15.39892955789802,15934368.051910702
Bacolod,302.0,165.0,6,3.0,0,1988,38,Good,House & Lot,10,0.595297510764671,44539335.997060105
Baguio,426.0,41.0,1,3.0,3,1954,72,Good,House & Lot,10,6.531516957180372,67020983.542763524
Metro Manila,384.0,580.0,0,3.0,0,1992,34,New,House & Lot,10,5.675091607049835,147516442.28532445
Metro Manila,188.0,756.0,0,4.0,2,1962,64,New,Condo,9,3.8137725761735286,107573175.58192912
Davao,64.0,788.0,1,4.0,4,2005,21,Good,Townhouse,6,9.487538027114034,47290705.69945438
Cebu,417.0,212.0,6,3.0,3,1962,64,New,House & Lot,10,10.659831447536046,95215319.8126247
Cagayan de Oro,416.0,630.0,1,1.0,1,2018,8,Good,Condo,5,10.59696142876062,57815734.893456824
Cagayan de Oro,268.0,403.0,4,5.0,1,1972,54,New,Condo,7,2.1391414183092508,48263697.73158907
Cagayan de Oro,440.0,36.0,2,5.0,3,1982,44,Good,Condo,3,0.1,41537325.73259759
Bacolod,21.0,72.0,0,1.0,4,1961,65,Good,House & Lot,10,9.574330619184371,9013972.959875511
Iloilo,285.0,438.0,3,2.0,1,1966,60,Needs Repair,Condo,7,4.964485751104089,40369345.0463879
Bacolod,36.0,338.0,0,5.0,0,2020,6,Needs Repair,House & Lot,10,19.029874278120715,19672141.56228375
Baguio,422.0,6.0,3,2.0,2,1971,55,Good,House & Lot,5,19.307058176089676,62800843.95005651
Bacolod,312.0,744.0,3,5.0,3,1988,38,New,House & Lot,5,19.94413876637624,74321914.69718355
Cagayan de Oro,412.0,584.0,3,4.0,2,2024,2,Good,House & Lot,7,2.359334593791721,67948480.4947914
Cagayan de Oro,261.0,401.0,1,5.0,4,1997,29,Good,House & Lot,9,11.416214520452561,45407215.83404139
Iloilo,55.0,789.0,5,1.0,4,1953,73,New,Condo,7,13.225715103508904,46210506.9901704
Metro Manila,31.0,776.0,4,3.0,3,1977,49,Good,House & Lot,9,12.550125401266413,80590066.76615204
Bacolod,164.0,779.0,1,3.0,0,1979,47,Good,Condo,4,5.8736123348368485,43423178.60077413
Davao,339.0,207.0,3,5.0,4,1970,56,New,Condo,9,15.674989417791956,64801000.16847378
Bacolod,84.0,704.0,0,2.0,3,1968,58,Good,Townhouse,8,8.002849918199137,33477890.144400753
Iloilo,,403.0,6,2.0,1,1988,38,Good,Condo,10,8.768636749612636,58565937.4196813
General Santos,122.0,580.0,5,1.0,2,1978,48,Good,Condo,3,0.1,30265238.028336197
Davao,233.0,687.0,2,4.0,4,1972,54,Needs Repair,House & Lot,6,11.868589817437933,61109100.74618472
General Santos,107.0,130.0,4,5.0,4,1981,45,New,Condo,3,6.437529718565535,19913508.926713694
Cagayan de Oro,220.0,358.0,4,1.0,2,1976,50,New,Condo,6,10.78867317260315,40078373.78809878
Davao,214.0,103.0,4,2.0,0,1967,59,Good,House & Lot,9,9.41068219882771,39785838.233506404
Baguio,22.0,223.0,0,2.0,3,1984,42,Good,House & Lot,8,9.085619459982626,21745927.742116835
Iloilo,264.0,330.0,6,5.0,3,2021,5,Good,House & Lot,9,7.725718565199895,52550580.717794485
Cagayan de Oro,358.0,684.0,6,3.0,0,1988,38,New,Condo,8,12.719598407962724,67055214.590323724
Bacolod,422.0,690.0,6,2.0,4,1995,31,Needs Repair,House & Lot,10,6.806644778689604,65465480.94356535
Cagayan de Oro,162.0,311.0,6,2.0,1,2024,2,Good,House & Lot,10,0.1,35803601.3090372
Davao,398.0,263.0,6,3.0,4,1996,30,Good,Condo,7,11.413733638243603,66545847.03660457
Iloilo,397.0,424.0,5,2.0,2,1966,60,Good,Condo,10,3.1459668505301686,58599918.10076973
Baguio,445.0,729.0,0,1.0,1,1980,46,Needs Repair,Condo,3,0.1,76336062.97915602
General Santos,180.0,781.0,3,5.0,0,1987,39,Good,House & Lot,8,1.8665399951444108,48846194.13733874
Davao,385.0,181.0,1,3.0,0,1986,40,Needs Repair,Condo,7,9.699994276141526,47302588.2429589
Iloilo,262.0,149.0,1,2.0,3,1961,65,New,House & Lot,10,7.420887181430899,45475965.16544209
Metro Manila,45.0,565.0,5,4.0,1,1958,68,Good,Townhouse,7,0.1,57086641.695550844
Cagayan de Oro,136.0,241.0,5,4.0,4,1976,50,Good,Condo,4,5.698064341683983,25057092.73493736
Baguio,308.0,159.0,3,1.0,1,2019,7,Good,House & Lot,8,15.015387349848588,56580318.812513776
Davao,89.0,24.0,5,1.0,4,2004,22,Good,Condo,10,5.292225974399727,20696457.38326572
Iloilo,206.0,322.0,0,1.0,4,2013,13,Needs Repair,Condo,3,7.007140679434445,30154557.25670834
Baguio,353.0,313.0,1,4.0,0,1963,63,New,House & Lot,3,14.257948623962916,77482440.27047518
Cagayan de Oro,84.0,450.0,6,4.0,3,1981,45,Good,Condo,8,12.772935549227215,28716120.901862785
Iloilo,233.0,160.0,3,4.0,4,1994,32,Needs Repair,Townhouse,7,14.130506525910267,27407378.66630074
Iloilo,112.0,571.0,3,4.0,1,1983,43,Needs Repair,House & Lot,7,0.1,36633783.814447284
Metro Manila,250.0,544.0,3,3.0,0,1981,45,Needs Repair,Condo,3,18.401138230652663,73570589.00931334
Metro Manila,123.0,369.0,1,3.0,4,1977,49,Needs Repair,Condo,7,11.818402612567574,47146934.892574064
Baguio,435.0,145.0,5,4.0,2,1953,73,New,Condo,7,22.7688584841449,76848839.66244866
General Santos,52.0,405.0,5,2.0,0,2015,11,Needs Repair,House & Lot,9,3.306043815354297,21566686.423615556
General Santos,434.0,539.0,4,5.0,4,2020,6,Good,House & Lot,6,0.1,62979862.39123039
Bacolod,360.0,298.0,2,5.0,3,1956,70,Good,Condo,5,8.043310740351059,45423815.42688366
Bacolod,387.0,210.0,4,5.0,0,1981,45,Good,House & Lot,3,6.347766021457034,51604422.261901595
Baguio,386.0,405.0,6,5.0,1,1989,37,Good,House & Lot,7,11.921983901688927,84625462.88901287
Cebu,100.0,284.0,4,2.0,0,2009,17,Good,House & Lot,8,14.449570067518135,38392013.068815604
Metro Manila,420.0,320.0,3,1.0,4,2024,2,Good,Condo,5,7.476235130723017,104112794.03987794
Davao,275.0,279.0,1,3.0,0,1981,45,New,Condo,8,6.5557517251236455,55612786.35884018
Davao,433.0,242.0,3,4.0,3,2006,20,New,Condo,10,11.136318917096762,78613123.41832736
Cebu,397.0,573.0,2,4.0,2,2021,5,Good,Condo,4,6.4620280058450135,85217809.4952012
Davao,269.0,368.0,4,2.0,2,2013,13,New,House & Lot,7,5.960107394619275,70364114.6296532
Metro Manila,181.0,373.0,0,2.0,4,1972,54,Good,Condo,8,14.222809632051716,64029269.097804226
Iloilo,70.0,522.0,1,3.0,4,2012,14,Good,Condo,3,15.558667141421434,29914793.717894476
General Santos,63.0,289.0,5,5.0,0,1981,45,Good,Condo,4,14.503797463178563,19111522.78633025
Bacolod,187.0,80.0,2,1.0,0,1951,75,New,Condo,6,6.990621723646846,24653737.61713355
Baguio,368.0,682.0,3,2.0,0,2007,19,New,Townhouse,4,0.1,90557843.9230151
Baguio,237.0,44.0,3,2.0,3,2013,13,Good,House & Lot,5,7.110763481642911,42578958.56641854
Davao,227.0,457.0,3,5.0,2,1976,50,Good,Condo,4,3.4521199239377074,52897181.777964726
Cebu,125.0,212.0,5,3.0,0,1984,42,New,House & Lot,10,7.221649885936472,46941847.35471986
Iloilo,262.0,171.0,1,1.0,1,1977,49,New,Condo,7,3.973454643694347,39486416.69222299
Iloilo,294.0,33.0,5,2.0,2,1958,68,New,House & Lot,5,7.875560867206388,43741393.971263215
Metro Manila,442.0,720.0,1,1.0,3,2025,1,Good,House & Lot,9,1.7643462246106143,154662089.7910338
Baguio,333.0,343.0,2,3.0,1,1951,75,New,House & Lot,3,0.3156953796897284,78466429.22914076
Davao,,274.0,4,5.0,4,1992,34,Good,Townhouse,7,15.336148895425353,50354149.316346385
Cebu,411.0,592.0,6,3.0,4,1951,75,Good,House & Lot,8,2.182054319794079,103710269.8425375
Bacolod,202.0,31.0,1,5.0,3,2002,24,Good,House & Lot,9,8.00198975153812,27477920.660612546
Iloilo,422.0,451.0,4,4.0,2,2018,8,Good,Condo,4,13.727089079617013,62145170.57352174
Bacolod,179.0,395.0,0,5.0,4,1998,28,Good,Condo,7,13.485824757377436,33547344.836899027
Bacolod,74.0,442.0,0,2.0,3,1996,30,Needs Repair,House & Lot,9,12.769089229492106,24289111.66033556
General Santos,199.0,,5,5.0,2,2012,14,Good,House & Lot,9,9.817199087009211,28658842.258808266
Cagayan de Oro,75.0,762.0,5,2.0,2,2024,2,Good,House & Lot,4,12.344019851221098,41926633.66314892
Iloilo,70.0,190.0,2,3.0,4,2015,11,Needs Repair,House & Lot,10,16.238528795636924,19862955.454653513
General Santos,398.0,542.0,4,4.0,2,1967,59,Good,Condo,5,10.55013556397224,51734975.562348954
Baguio,361.0,597.0,2,2.0,0,1992,34,Good,Condo,6,0.1,77233130.35144374
General Santos,115.0,275.0,1,2.0,4,2012,14,Needs Repair,House & Lot,4,4.828800763099419,20151486.345768407
Cagayan de Oro,380.0,104.0,3,1.0,0,1972,54,New,Condo,4,12.178220430332527,42931129.97979863
Bacolod,49.0,237.0,2,1.0,3,2001,25,Good,House & Lot,5,4.237424397743575,19162518.77901744
General Santos,142.0,645.0,5,3.0,3,1951,75,Good,House & Lot,4,17.720636836751865,39403829.57147838
Iloilo,323.0,725.0,2,5.0,2,2016,10,Good,House & Lot,8,7.620921031001411,71643448.797941
Bacolod,150.0,749.0,2,2.0,0,1996,30,Good,House & Lot,7,8.511492628156617,48051368.533452
Davao,334.0,181.0,3,3.0,2,2006,20,New,House & Lot,6,14.748465193410413,68595116.78594717
General Santos,395.0,485.0,5,5.0,4,2012,14,Needs Repair,House & Lot,7,6.902900616144244,49758776.34776648
Iloilo,48.0,120.0,1,4.0,1,1966,60,New,Condo,7,9.057662214369117,15347835.346516171
Cagayan de Oro,30.0,568.0,6,1.0,3,1984,42,Good,House & Lot,4,13.394740903994673,29895875.150775053
Baguio,424.0,332.0,3,3.0,4,2015,11,Good,House & Lot,5,0.1,84250743.18482064
Cagayan de Oro,243.0,570.0,4,1.0,4,1962,64,Good,Condo,10,6.288211025674702,44482241.991687275
Metro Manila,237.0,548.0,6,2.0,2,2012,14,New,House & Lot,3,12.97491977227472,116258622.62648354
Metro Manila,219.0,794.0,3,2.0,1,1971,55,Good,House & Lot,10,8.393600890055565,115594867.15001531
Iloilo,206.0,390.0,1,4.0,3,1993,33,Good,Condo,10,16.80400287246488,40415672.09529277
Bacolod,316.0,273.0,5,1.0,2,1988,38,Good,House & Lot,5,0.1,47612037.847631566
Cagayan de Oro,269.0,421.0,0,2.0,3,2002,24,New,Townhouse,5,0.1,43682344.84610065
Baguio,90.0,130.0,3,2.0,3,2013,13,New,House & Lot,4,12.618119099736306,30790062.751557704
Bacolod,289.0,89.0,6,2.0,3,1976,50,Good,Condo,7,13.194843289596648,34432868.870739356
Iloilo,307.0,415.0,2,4.0,1,1963,63,New,House & Lot,4,6.840499959009,62463279.1893701
General Santos,68.0,660.0,4,2.0,3,1982,44,Good,Townhouse,9,10.402366400274346,29203815.97642477
Bacolod,181.0,426.0,3,2.0,2,1996,30,New,House & Lot,6,12.47124186578844,45289274.66768422
Baguio,359.0,625.0,1,3.0,4,2007,19,Good,Condo,10,3.116820764889521,81257222.53804788
General Santos,286.0,142.0,2,4.0,3,2007,19,Needs Repair,Condo,9,3.7589097497042046,27217336.10855695
Metro Manila,78.0,359.0,3,1.0,4,1975,51,Good,House & Lot,6,9.13835707519182,53024302.73959837
General Santos,37.0,490.0,0,5.0,4,2021,5,Needs Repair,Condo,7,13.42453375936232,19565699.86376843
Cebu,269.0,278.0,2,5.0,4,1956,70,Needs Repair,Condo,3,1.004258441852091,46783186.844043605
Davao,218.0,11.0,2,4.0,3,1958,68,Good,Condo,3,6.812314208389884,30781071.240031578
Cagayan de Oro,433.0,58.0,5,3.0,2,1951,75,Good,House & Lot,7,6.534580209773368,48676541.95169417
Bacolod,244.0,742.0,0,4.0,0,2020,6,Needs Repair,House & Lot,6,10.507754630256585,48024724.818137154
General Santos,420.0,484.0,5,3.0,1,1963,63,Needs Repair,House & Lot,6,7.9478097799469944,49510502.872610666
Bacolod,112.0,211.0,2,2.0,2,1995,31,Needs Repair,House & Lot,3,4.724698497182843,19360124.596751314
Bacolod,212.0,207.0,4,2.0,3,2011,15,Good,Townhouse,9,15.491394684544435,31016503.259292748
Davao,80.0,31.0,3,1.0,2,2008,18,New,House & Lot,6,4.76445511027508,22320725.93064195
Metro Manila,266.0,755.0,2,5.0,2,2022,4,Needs Repair,Condo,6,6.247421821871278,93908410.9507056
Metro Manila,101.0,86.0,6,2.0,0,1954,72,Needs Repair,House & Lot,6,0.1,32869237.04310577
Davao,231.0,607.0,1,2.0,3,1980,46,Good,Condo,6,3.7182447389246285,58375770.48834363
Metro Manila,167.0,192.0,0,5.0,2,1988,38,Needs Repair,Townhouse,8,11.0964564580343,42091387.94237077
Iloilo,99.0,268.0,5,3.0,0,2002,24,Good,Condo,9,9.923611738129159,26404464.306624044
Cagayan de Oro,61.0,219.0,4,4.0,1,1997,29,Needs Repair,House & Lot,7,11.597101940394571,17075589.52798436
,240.0,659.0,6,2.0,4,1992,34,New,House & Lot,4,11.305893715674022,57220276.30022293
Baguio,427.0,26.0,3,2.0,0,1973,53,Needs Repair,Condo,9,20.526284217770925,49477338.65633868
General Santos,105.0,281.0,0,4.0,2,1958,68,New,House & Lot,5,3.51284703531854,24884123.565386005
General Santos,194.0,223.0,0,3.0,2,1982,44,Good,Condo,3,0.1,25087269.1544096
Cagayan de Oro,116.0,218.0,3,1.0,0,1969,57,New,Condo,3,1.6966820235708564,22614575.432088103
Baguio,367.0,154.0,1,5.0,0,1992,34,Good,House & Lot,9,3.7780889850104513,65358742.456177406
Davao,198.0,729.0,6,3.0,4,2010,16,New,Condo,6,2.154038380298534,74735187.17163867
General Santos,438.0,302.0,0,4.0,2,1991,35,Needs Repair,House & Lot,3,8.561965085869126,43998419.53978409
Cebu,125.0,334.0,6,2.0,1,1994,32,Good,Townhouse,9,15.515929433342128,41253693.6495657
Baguio,54.0,308.0,1,3.0,0,1953,73,Needs Repair,Condo,5,17.23795443781949,21067659.51232699
Metro Manila,270.0,784.0,0,4.0,2,1998,28,Good,House & Lot,10,11.025851011079627,125104888.25449532
Cagayan de Oro,300.0,271.0,1,5.0,3,1983,43,New,House & Lot,10,20.84763329272409,51240999.93241598
Bacolod,446.0,273.0,1,2.0,3,1959,67,Good,House & Lot,3,5.861761660601486,57021125.30074187
Metro Manila,394.0,262.0,2,4.0,0,1966,60,Good,Condo,8,0.1,95779812.80451491
Cebu,400.0,261.0,2,5.0,3,2009,17,Good,Townhouse,7,14.319068407329016,69457327.83235407
Iloilo,292.0,71.0,3,4.0,4,2019,7,Good,Condo,4,0.1,36947142.94941448
Iloilo,174.0,483.0,3,1.0,1,1988,38,Good,House & Lot,5,3.4699818638011743,42801449.45683076
Cagayan de Oro,204.0,20.0,0,1.0,0,2024,2,Good,House & Lot,6,11.120673394536778,23185929.610298593
Davao,77.0,180.0,0,2.0,4,1963,63,Needs Repair,House & Lot,4,7.385711119707315,20265706.904214125
General Santos,205.0,161.0,1,1.0,2,1972,54,Good,Condo,8,6.854283422770965,23694302.895796068
Baguio,176.0,233.0,1,4.0,3,2020,6,Good,Condo,5,0.9152598030799641,39448323.58371491
Cagayan de Oro,35.0,605.0,0,5.0,1,1963,63,Good,House & Lot,10,7.935185663399978,31157820.816561755
Cebu,107.0,479.0,2,3.0,1,2000,26,New,Condo,9,14.021974932426751,51566578.790677294
Metro Manila,249.0,792.0,3,3.0,1,1966,60,New,House & Lot,8,8.119807499216114,138148578.23934123
Metro Manila,178.0,280.0,2,4.0,1,1975,51,Good,House & Lot,3,3.0186447221536348,65358381.16475407
Davao,447.0,742.0,2,3.0,2,1986,40,Good,House & Lot,3,0.5147692364160168,99800747.86185737
General Santos,225.0,35.0,3,3.0,0,1977,49,Good,Condo,4,3.1424325022665283,21769538.26853651
Metro Manila,432.0,403.0,3,3.0,4,2016,10,Good,Condo,6,10.354002514486151,113905238.07188086
Davao,304.0,639.0,2,2.0,2,2023,3,New,Townhouse,9,10.06161357415826,78049852.530604
Metro Manila,37.0,425.0,1,1.0,4,1988,38,Good,Condo,4,3.1969573964259883,43251123.07307603
General Santos,107.0,746.0,2,3.0,2,1989,37,Needs Repair,Condo,8,0.1,30284331.80648083
Bacolod,323.0,251.0,0,5.0,1,1954,72,Good,Condo,3,10.520076582032988,38388609.24075356
Cagayan de Oro,254.0,26.0,3,1.0,2,1967,59,New,Condo,5,2.6137556061484943,29377287.192036837
Bacolod,149.0,619.0,6,2.0,0,1953,73,Good,Townhouse,7,12.134374874091701,37866638.78274789
Bacolod,244.0,54.0,2,2.0,4,2015,11,Good,Condo,9,3.463342147233501,29317767.281844735
Cagayan de Oro,408.0,611.0,0,5.0,3,1967,59,Good,Condo,9,2.0725972779811475,59113045.03432819
Metro Manila,187.0,586.0,4,3.0,0,1975,51,Needs Repair,House & Lot,7,8.919031443557506,79084223.89302951
Cagayan de Oro,39.0,675.0,0,3.0,2,2014,12,Good,Condo,3,22.14619538015821,28467818.09820753
Bacolod,153.0,383.0,1,4.0,2,2004,22,Good,Condo,5,12.49417994669944,30661937.578098897
Bacolod,422.0,716.0,1,2.0,1,1997,29,Good,Townhouse,9,8.81731579523511,62793843.21351824
Baguio,347.0,135.0,6,4.0,0,1952,74,Good,House & Lot,3,10.15310921828581,60798478.80530255
Cagayan de Oro,380.0,347.0,6,1.0,3,1992,34,Good,Condo,8,0.1,50894032.849638894
Baguio,411.0,97.0,3,1.0,1,1992,34,New,Condo,8,1.2659577754846616,69462897.41110717
Metro Manila,70.0,613.0,4,5.0,2,1974,52,Needs Repair,Condo,9,0.1,58619135.25354779
General Santos,141.0,571.0,4,4.0,1,2006,20,Good,Condo,4,18.379243367459736,32826195.522435144
Cebu,45.0,645.0,4,1.0,3,2020,6,Good,House & Lot,4,17.16431617493449,50582648.08173596
Metro Manila,22.0,611.0,3,3.0,0,1969,57,New,House & Lot,4,10.35691115728946,68535244.34459308
Iloilo,378.0,246.0,6,1.0,1,1975,51,Good,House & Lot,6,8.810690618505228,56061692.126064256
Cebu,422.0,54.0,5,4.0,2,1974,52,New,House & Lot,7,0.1,84692510.05834197
Cagayan de Oro,86.0,743.0,0,4.0,2,2013,13,Good,Condo,3,6.684200238495854,35436628.83147601
Baguio,330.0,394.0,2,2.0,3,1955,71,Good,Townhouse,7,18.754351270423356,59827867.97314983
Metro Manila,250.0,75.0,6,2.0,0,2018,8,Good,House & Lot,4,8.788495989174287,67752225.41327144
General Santos,49.0,741.0,2,2.0,2,2008,18,Needs Repair,Condo,7,4.6121212027286225,26505189.38945785
Iloilo,413.0,,1,2.0,3,1986,40,New,House & Lot,5,0.1,93448596.76094401
Davao,394.0,356.0,6,2.0,1,1994,32,Good,Condo,10,16.281834366384828,68460412.67039713
Bacolod,264.0,616.0,4,2.0,0,2017,9,Needs Repair,House & Lot,5,7.579497193834062,46352701.07872888
Iloilo,324.0,29.0,3,3.0,4,2008,18,Good,House & Lot,9,0.1,44396093.304362275
Metro Manila,190.0,74.0,2,5.0,3,1971,55,Good,Condo,4,2.454405907570748,49757801.72858245
Cagayan de Oro,360.0,221.0,0,4.0,3,1953,73,Good,House & Lot,3,0.334771895851218,45621918.63719669
Baguio,211.0,524.0,2,2.0,3,2000,26,Good,Condo,4,7.209538845728169,56408751.625223294
Bacolod,445.0,,3,5.0,3,1961,65,Needs Repair,House & Lot,6,9.244033817676911,45657291.604120836
General Santos,47.0,27.0,6,2.0,3,1956,70,Good,Condo,10,4.980697614328852,10437192.106112756
Iloilo,94.0,535.0,2,5.0,2,2024,2,Needs Repair,Condo,4,12.66227957892129,29552547.750756558
Bacolod,436.0,616.0,1,2.0,0,1986,40,Good,Condo,9,8.47281344283465,62114684.20712337
Davao,144.0,591.0,2,3.0,2,1999,27,Good,House & Lot,8,14.373874311632779,55121681.51242155
Cebu,153.0,639.0,6,2.0,1,1966,60,Good,Condo,5,5.856835531515687,58636251.42322071
